,TIC ID,dataURL
144,52368076,mast:TESS/product/tess2018206190142-s0001-s0002-0000000052368076-00111_dvt.fits
145,52368076,mast:TESS/product/tess2018234235059-s0002-0000000052368076-0121-s_lc.fits
146,70440470,mast:TESS/product/tess2018206045859-s0001-0000000070440470-0120-s_lc.fits
147,234523599,mast:TESS/product/tess2018206045859-s0001-0000000234523599-0120-s_lc.fits
148,234523599,mast:TESS/product/tess2018234235059-s0002-0000000234523599-0121-s_lc.fits
149,234523599,mast:TESS/product/tess2018206190142-s0001-s0002-0000000234523599-00111_dvt.fits
150,391949880,mast:TESS/product/tess2018206045859-s0001-0000000391949880-0120-s_lc.fits
151,391949880,mast:TESS/product/tess2019032160000-s0008-0000000391949880-0136-s_lc.fits
152,391949880,mast:TESS/product/tess2018206190142-s0001-s0009-0000000391949880-00205_dvt.fits
153,391949880,mast:TESS/product/tess2019112060037-s0011-0000000391949880-0143-s_lc.fits
154,391949880,mast:TESS/product/tess2019140104343-s0012-0000000391949880-0144-s_lc.fits
155,391949880,mast:TESS/product/tess2019169103026-s0013-0000000391949880-0146-s_lc.fits
156,391949880,mast:TESS/product/tess2018206190142-s0001-s0013-0000000391949880-00226_dvt.fits
157,201248411,mast:TESS/product/tess2018206045859-s0001-0000000201248411-0120-s_lc.fits
158,201248411,mast:TESS/product/tess2018234235059-s0002-0000000201248411-0121-s_lc.fits
159,263003176,mast:TESS/product/tess2018206045859-s0001-0000000263003176-0120-s_lc.fits
160,263003176,mast:TESS/product/tess2019140104343-s0012-0000000263003176-0144-s_lc.fits
161,263003176,mast:TESS/product/tess2019169103026-s0013-0000000263003176-0146-s_lc.fits
162,263003176,mast:TESS/product/tess2018206190142-s0001-s0013-0000000263003176-00226_dvt.fits
163,235037761,mast:TESS/product/tess2018206045859-s0001-0000000235037761-0120-s_lc.fits
164,89020549,mast:TESS/product/tess2018206045859-s0001-0000000089020549-0120-s_lc.fits
165,219338557,mast:TESS/product/tess2018206045859-s0001-0000000219338557-0120-s_lc.fits
166,234994474,mast:TESS/product/tess2018206045859-s0001-0000000234994474-0120-s_lc.fits
